gcr.io/google-containers/debian-hyperkube-base-amd64 0.12.1 {'date': '20190131', 'ok': True, 'digest': u'sha256:5d4ea2fb5fbe9a9a9da74f67cf2faefc881968bc39f2ac5d62d9167e575812a1', 'err': 'None'}
gcr.io/google-containers/debian-hyperkube-base-amd64 0.10.2 {'date': '20180918', 'ok': True, 'err': 'None', 'digest': u'sha256:c50522965140c9f206900bf47d547d601c04943e1e59801ba5f70235773cfbb6'}
gcr.io/google-containers/debian-hyperkube-base-amd64 0.10 {'date': '20180322', 'ok': True, 'err': 'None', 'digest': u'sha256:cc782ed16599000ca4c85d47ec6264753747ae1e77520894dca84b104a7621e2'}
gcr.io/google-containers/debian-hyperkube-base-amd64 0.4.1 {'date': '20171101', 'ok': True, 'digest': u'sha256:e9e7f952f7b577418929c3f99160be7d92af33a19801b3d2c8f8a18af2cb4d03', 'err': 'None'}
gcr.io/google-containers/debian-hyperkube-base-amd64 0.12.0 {'date': '20181025', 'ok': True, 'err': 'None', 'digest': u'sha256:4a77bc882f7d629c088a11ff144a2e86660268fddf63b61f52b6a93d16ab83f0'}
gcr.io/google-containers/defaultbackend-amd64 1.4 {'date': '20171025', 'ok': True, 'err': 'None', 'digest': u'sha256:865b0c35e6da393b8e80b7e3799f777572399a4cff047eb02a81fa6e7a48ed4b'}
gcr.io/google-containers/defaultbackend-amd64 1.5 {'date': '20180929', 'ok': True, 'digest': u'sha256:4dc5e07c8ca4e23bddb3153737d7b8c556e5fb2f29c4558b7cd6e6df99c512c7', 'err': 'None'}
gcr.io/google-containers/defaultbackend-amd64 1.1 {'date': '20170730', 'ok': True, 'digest': u'sha256:0b07d6e1652b97d6f68fb63e42342921cd2c7bb4560881353a04e827cb65cf80', 'err': 'None'}
gcr.io/google-containers/defaultbackend-amd64 1.2 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:b63436c8c54d2a856ec13fb0614c1a812273500fd349aa2fb3ab6cf4f88c2a74'}
gcr.io/google-containers/defaultbackend-amd64 1.3 {'date': '20170730', 'ok': True, 'digest': u'sha256:fb91f9395ddf44df1ca3adf68b25dcbc269e5d08ba14a40de9abdedafacf93d4', 'err': 'None'}
gcr.io/google-containers/dnsmasq-metrics-arm 1.0 {'date': '20170730', 'ok': True, 'digest': u'sha256:3b0158f0dfd8d4b76272e9aef3994971b1d527a81a725a235ac2a5d531fffdf6', 'err': 'None'}
gcr.io/google-containers/echoserver 1.4 {'date': '20170730', 'ok': True, 'digest': u'sha256:5d99aa1120524c801bc8c1a7077e8f5ec122ba16b6dda1a5d3826057f67b9bcb', 'err': 'None'}
gcr.io/google-containers/echoserver 1.5 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:feed0ca56bcecc621083404518aad894064760b65c1f884ddcb77d3379f7e1fc'}
gcr.io/google-containers/echoserver 1.6 {'date': '20170730', 'ok': True, 'digest': u'sha256:d2a8af33e4e6dc7f18fc8d0cd345b2c893922083c6e2c2cbf24a2efcaa7aa3ba', 'err': 'None'}
gcr.io/google-containers/echoserver 1.7 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:3e7b182372b398d97b747bbe6cb7595e5ffaaae9a62506c725656966d36643cc'}
gcr.io/google-containers/echoserver 1.0 {'date': '20170730', 'ok': True, 'digest': u'sha256:6240c350bb622e33473b07ece769b78087f4a96b01f4851eab99a4088567cb76', 'err': 'None'}
gcr.io/google-containers/echoserver 1.1 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:c1ddf33142fc274f7b3f2ed3dc89f1a2dea9c4c12a503660dc5c9380bb873a8b'}
gcr.io/google-containers/echoserver 1.2 {'date': '20170730', 'ok': True, 'digest': u'sha256:af8e2ba265936f68a61d7051a5fe667bd48695239a8d66f07920cda1da5b1b13', 'err': 'None'}
gcr.io/google-containers/echoserver 1.3 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:38d1d7ede8f9a254d7cb60e3bf7b21d6b00244a27a83bd6e72e442fad5ad66c4'}
gcr.io/google-containers/echoserver 1.8 {'date': '20170730', 'ok': True, 'digest': u'sha256:cb3386f863f6a4b05f33c191361723f9d5927ac287463b1bea633bf859475969', 'err': 'None'}
gcr.io/google-containers/echoserver 1.9 {'date': '20180215', 'ok': True, 'err': 'None', 'digest': u'sha256:10f4dbc8eeeb8806d9b3a261b2473b77ca357b290a15d91ce5a0ca5e6164b535'}
gcr.io/google-containers/echoserver 1.10 {'date': '20180323', 'ok': True, 'digest': u'sha256:cb5c1bddd1b5665e1867a7fa1b5fa843a47ee433bbb75d4293888b71def53229', 'err': 'None'}
gcr.io/google-containers/event-exporter v0.1.4 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:1c531de15c7a953de70e3e37a10b92edf69597138d5349e87180404f2991081e'}
gcr.io/google-containers/event-exporter v0.1.9 {'date': '20180319', 'ok': True, 'err': 'None', 'digest': u'sha256:4f487684af2521851dfcbc5b7ca73a17a96ad277b473506fb364d41a64f9e205'}
gcr.io/google-containers/event-exporter v0.1.8 {'date': '20180212', 'ok': True, 'digest': u'sha256:056e112cbd8e65ca480f85e996e081fdccc808a556846f6d1295c68d46fabcc6', 'err': 'None'}
gcr.io/google-containers/event-exporter v0.2.4 {'date': '20190226', 'ok': True, 'digest': u'sha256:16ca66e2b5dc7a1ce6a5aafcb21d0885828b75cdfc08135430480f7ad2364adc', 'err': 'None'}
gcr.io/google-containers/event-exporter v0.2.2 {'date': '20180713', 'ok': True, 'digest': u'sha256:0336f152c6de910b3813eb0acec659771934e0106e35a2f8df99cfbf8b938a64', 'err': 'None'}
gcr.io/google-containers/event-exporter v0.2.3 {'date': '20180822', 'ok': True, 'err': 'None', 'digest': u'sha256:7f9cd7cb04d6959b0aa960727d04fa86759008048c785397b7b0d9dff0007516'}
gcr.io/google-containers/event-exporter v0.2.0 {'date': '20180428', 'ok': True, 'digest': u'sha256:a1b1f92d4cbaa3d088f7ddf4d405d81bf69182ed312baee95990d3cd504e1c79', 'err': 'None'}
gcr.io/google-containers/event-exporter v0.2.1 {'date': '20180517', 'ok': True, 'err': 'None', 'digest': u'sha256:12549978ffdbe1be958b98df3030038e25cc5dea81ccbca253a8be3781f28a0e'}
gcr.io/google-containers/event-exporter v0.1.1 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:e383924590c6ab534b8a20a9fb793f18ab77b6a5b26d127d694d57d94d767729'}
gcr.io/google-containers/event-exporter v0.1.0 {'date': '20170730', 'ok': True, 'digest': u'sha256:4abc59260286c44723dede047e5a1697575a23c27ed4acdfdf9d8bcf9cba895c', 'err': 'None'}
gcr.io/google-containers/event-exporter v0.1.3 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:bf4d2a5b6bbe052833ce62112836cb2b148f4253d0572fa5cd8970f5559ab163'}
gcr.io/google-containers/event-exporter v0.1.2 {'date': '20170730', 'ok': True, 'digest': u'sha256:5d4c391789284124c5ca0e7974188d46ce612e4275025976130d77379dd8d039', 'err': 'None'}
gcr.io/google-containers/event-exporter v0.1.5 {'date': '20170819', 'ok': True, 'digest': u'sha256:e25f66aca3e70af5859037cf7355c78ffe2e5fcb4b1d8a2954ee80b2dc3db3c7', 'err': 'None'}
gcr.io/google-containers/event-exporter v0.1.0-r2 {'date': '20170730', 'ok': True, 'digest': u'sha256:09457bef6dea740d654b4595d68d467765c298c9e664e7012a493b054ac736e8', 'err': 'None'}
gcr.io/google-containers/event-exporter v0.1.7 {'date': '20170911', 'ok': True, 'err': 'None', 'digest': u'sha256:0c86fa393401fe57843be1aa3180cd7fd339ef06fa18234ae5b139a85cfa55ec'}
gcr.io/google-containers/event-exporter v0.1.6 {'date': '20170819', 'ok': True, 'err': 'None', 'digest': u'sha256:2c1c6a74117806ea178cd0b5d6984d3fa586a5f22cab05f4f050264bd517069a'}
gcr.io/google-containers/federation-apiserver-arm64 v1.3.3-beta.0 {'date': '20170730', 'ok': True, 'digest': u'sha256:9b68bc8dcd04d551ddd57b3fbefd3fe59f72d69c74a5b6576c5cfb29b9ce5ef4', 'err': 'None'}
gcr.io/google-containers/federation-apiserver-arm64 v1.3.7-beta.0 {'date': '20170730', 'ok': True, 'digest': u'sha256:86ee1edc451ed7ff9f61f32450375c23819622f79e8e98b494bd02f0184d0e2a', 'err': 'None'}
gcr.io/google-containers/federation-apiserver-arm64 v1.4.0-alpha.1 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:e292ad5c2ffbaff6908b0229aef626e02d7e31145c79ad79c8641b1019f84e90'}
gcr.io/google-containers/federation-apiserver-arm64 v1.3.0-beta.1 {'date': '20170730', 'ok': True, 'digest': u'sha256:9265e5b6db2f9d34d3c35a543adff3d787c9fb5693f210ad691d9af866e5113c', 'err': 'None'}
gcr.io/google-containers/federation-apiserver-arm64 v1.3.0-beta.2 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:4e1b9166b530840b7ce3b0ffef6918296d1dc16ff4a450abd4c52bb5c5327478'}
gcr.io/google-containers/federation-apiserver-arm64 v1.3.0-beta.3 {'date': '20170730', 'ok': True, 'digest': u'sha256:da1b712c43913321096dc2b005ad4ae73ee0238fed564cc257bbe2b91bdc3944', 'err': 'None'}
gcr.io/google-containers/federation-apiserver-arm64 v1.3.0 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:67c84d66c54fd86388ecbf959f1e8cbbe1eabdab01b0f57d0ad1326adfa9e45d'}
gcr.io/google-containers/federation-apiserver-arm64 v1.3.5-beta.0 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:aa73a5eb4227b8fe0af2716fa0192ad4df41633e1e09c8de7c40f88db773b60b'}
gcr.io/google-containers/federation-apiserver-arm64 v1.3.2 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:ef191415f34adc7787ea7be5fd22d77b1e0f9e61f07f4b3c28d9ae01a5cabd7d'}
gcr.io/google-containers/federation-apiserver-arm64 v1.3.3 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:b5e0b96128ba88ec0d59579adbd064ab7e239a191f7d24fea74ca413a9ae7015'}
gcr.io/google-containers/federation-apiserver-arm64 v1.3.1-beta.1 {'date': '20170730', 'ok': True, 'digest': u'sha256:dc5f5705c8ece2696d4641dd0d3a88b74402fbb805f9fb7184e9a4ddff811579', 'err': 'None'}
gcr.io/google-containers/federation-apiserver-arm64 v1.3.1 {'date': '20170730', 'ok': True, 'digest': u'sha256:3cba1a9bb2b51881dcecb257f65dddce77603c2649c1beed6e35b5a2444490de', 'err': 'None'}
gcr.io/google-containers/federation-apiserver-arm64 v1.3.6 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:af271422f39f2a734fbf3976b7c1de945f35857b84e3dce43c6ea75ad0c2133e'}
gcr.io/google-containers/federation-apiserver-arm64 v1.3.2-beta.0 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:1055ba7ad48d453d49497ee7a5e1715669da6c051f86ad8d91e081b3965a75fc'}
gcr.io/google-containers/federation-apiserver-arm64 v1.3.4 {'date': '20170730', 'ok': True, 'digest': u'sha256:34917bdb23e9e2fa69e4c4ba36294fa86ecfa5ce1096fe50369beac9497f3292', 'err': 'None'}
gcr.io/google-containers/federation-apiserver-arm64 v1.3.5 {'date': '20170730', 'ok': True, 'digest': u'sha256:ca9361fa41499a0ace507976fa13f252e711c41892a2d7ecf7f5c6cf673d0ae3', 'err': 'None'}
gcr.io/google-containers/federation-apiserver-arm64 v1.3.4-beta.0 {'date': '20170730', 'ok': True, 'digest': u'sha256:9c73ce9fd2a79e7dc50b4dcd2e8ec080fcee71a15fd0ee59a987d4dcf5214a8e', 'err': 'None'}
gcr.io/google-containers/federation-apiserver-arm64 v1.4.0-alpha.2 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:ed77ff82aaaec2d76307f61e9105f9fb48a9c94e8ceff5f31b3032c9294e51c9'}
gcr.io/google-containers/federation-apiserver-arm64 v1.4.0-alpha.3 {'date': '20170730', 'ok': True, 'digest': u'sha256:ac45fa74cf2d58fab4bc9616acad523bbd468ebdd06eee3f162f4bee9c673058', 'err': 'None'}
gcr.io/google-containers/federation-apiserver-arm64 v1.3.6-beta.0 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:e3a3dcba8c2559d80f6ced691f2485fd99a24430ad7c38b92d88924899eb8946'}
gcr.io/google-containers/federation-apiserver-arm64 v1.3.1-beta.0 {'date': '20170730', 'ok': True, 'digest': u'sha256:75ab0dd458690adb8d1fe1759a49bf7183dba5720ea7ee365404ac2d465f284d', 'err': 'None'}
gcr.io/google-containers/heapster-influxdb-amd64 v1.1.1 {'date': '20170730', 'ok': True, 'digest': u'sha256:15d48e8a864d73e763f6eb7a010e93902cf625967062bdf25a055098a6aac634', 'err': 'None'}
gcr.io/google-containers/heapster-influxdb-amd64 v1.5.2 {'date': '20180725', 'ok': True, 'digest': u'sha256:06f3919887956ce5f5a693b96e7c54c80f54253f353fed8234da3d51dddef7e1', 'err': 'None'}
gcr.io/google-containers/heapster-influxdb-amd64 v1.3.3 {'date': '20170905', 'ok': True, 'err': 'None', 'digest': u'sha256:f433e331c1865ad87bc5387589965528b78cd6b1b2f61697e589584d690c1edd'}
gcr.io/google-containers/k8s-dns-dnsmasq-s390x 1.14.2 {'date': '20170731', 'ok': True, 'digest': u'sha256:1eb57c914d85af5a77a9af9632ad144106b3e12f68a8e8a734c5657c917753fd', 'err': 'None'}
gcr.io/google-containers/k8s-dns-dnsmasq-s390x 1.14.3 {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:7e5ce731ca73c9d5744e76437dbe48f9e57bc0548070b5950aabeaa511bc796e'}
gcr.io/google-containers/k8s-dns-dnsmasq-s390x 1.14.0 {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:f90035a78aa2512abd27920aee40f81209cec942fc73c13499525f6dab24630f'}
gcr.io/google-containers/k8s-dns-dnsmasq-s390x 1.14.1 {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:1eb57c914d85af5a77a9af9632ad144106b3e12f68a8e8a734c5657c917753fd'}
gcr.io/google-containers/k8s-dns-dnsmasq-s390x 1.14.6 {'date': '20171004', 'ok': True, 'err': 'None', 'digest': u'sha256:07d47e9439c6fad7de1630c4a8a46f42e83285cc12bcfee8ef4fc5904b1e40ee'}
gcr.io/google-containers/k8s-dns-dnsmasq-s390x 1.14.7 {'date': '20171024', 'ok': True, 'digest': u'sha256:07d47e9439c6fad7de1630c4a8a46f42e83285cc12bcfee8ef4fc5904b1e40ee', 'err': 'None'}
gcr.io/google-containers/k8s-dns-dnsmasq-s390x 1.14.4 {'date': '20170731', 'ok': True, 'digest': u'sha256:0771cb4c8c3639a9ea9335b728264576621ba92520b0253b3e5a7233cd66382e', 'err': 'None'}
gcr.io/google-containers/k8s-dns-dnsmasq-s390x 1.14.5 {'date': '20170927', 'ok': True, 'digest': u'sha256:29509cdb3ed3a1b3a73a0beea895a7a4dd3af6ec2d946e216316450efe95bd3c', 'err': 'None'}
gcr.io/google-containers/k8s-dns-dnsmasq-s390x 1.14.8 {'date': '20180106', 'ok': True, 'err': 'None', 'digest': u'sha256:86b7c0c9c456f582493ffede360bc42e647148a6a5185eee8e92408f2395a63c'}
gcr.io/google-containers/k8s-dns-dnsmasq-s390x 1.14.9 {'date': '20180330', 'ok': True, 'digest': u'sha256:d8979e839b2901689270f61f36a93e92d5320470a30a2af49214e5ee96025cf2', 'err': 'None'}
gcr.io/google-containers/k8s-dns-dnsmasq-s390x 1.13.0 {'date': '20170731', 'ok': True, 'digest': u'sha256:1eb57c914d85af5a77a9af9632ad144106b3e12f68a8e8a734c5657c917753fd', 'err': 'None'}
gcr.io/google-containers/k8s-dns-dnsmasq-s390x 1.14.10 {'date': '20180417', 'ok': True, 'err': 'None', 'digest': u'sha256:961be10accd965c726e1f9c2aa98251d11fe043383331aeb6188aec39875ade3'}
gcr.io/google-containers/k8s-dns-dnsmasq-s390x 1.14.11 {'date': '20180911', 'ok': True, 'digest': u'sha256:c3a9be245f189c4bf551a706e3182570a81fa5e569fa5d6936321de5cfa557b0', 'err': 'None'}
gcr.io/google-containers/kube2sky 1.4 {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:0f8880ec5bab501d60dd05c88dd045fac1740ee15bb90f48050229a6f74b205b'}
gcr.io/google-containers/kube2sky 1.5 {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:f4426195a81647a41cdcde4a3c6e8ac5d04547cab50183ad48daa35d599c90a7'}
gcr.io/google-containers/kube2sky 1.6 {'date': '20170731', 'ok': True, 'digest': u'sha256:2aa03529f0097a6a102e5217c14ca637ec4dbf102e692435d15876bd62a2564e', 'err': 'None'}
gcr.io/google-containers/kube2sky 1.7 {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:61ab0dbdf90ecd943ccfdc2d7cbdb10d012c30034db01cb3a92b9e2fdd1b89f7'}
gcr.io/google-containers/kube2sky 1.12 {'date': '20170731', 'ok': True, 'digest': u'sha256:288af1d76924a22e806ee9683dbfa208dfb5fc6abe5ef50a411ee51c887d0c1a', 'err': 'None'}
gcr.io/google-containers/kube2sky 1.2 {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:990e7327eb181f74621758f2d4157bde2e47f28898cba7e28a109872689f85f6'}
gcr.io/google-containers/kube2sky 1.10 {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:581797a72b3da6491ae58f15aef7478be852e78b7807a74038730e08940a5ecc'}
gcr.io/google-containers/kube2sky 1.3 {'date': '20170731', 'ok': True, 'digest': u'sha256:6e4af6eb403f387f77859ae58f4228299afc03657a2506964dd5afe2d793acef', 'err': 'None'}
gcr.io/google-containers/kube2sky 1.11 {'date': '20170731', 'ok': True, 'digest': u'sha256:5901ace56d93b44b249e5e7d8491274763634371b3423e8331d1f2ae42ff1fac', 'err': 'None'}
gcr.io/google-containers/kube2sky 1.8 {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:dc5b1a0405b19334b069e9e4c83db24865962f8debd9f007e32355d8a34c98c6'}
gcr.io/google-containers/kube2sky 1.14 {'date': '20170731', 'ok': True, 'digest': u'sha256:edafbc690dd3c95ea321a83ace5dac4750095920f8a565cef37dd8438ee509c4', 'err': 'None'}
gcr.io/google-containers/kube2sky 1.9 {'date': '20170731', 'ok': True, 'digest': u'sha256:953d4b173a2ce13daba331d378d9fce2d2c32e04b88e2879f3b2ae7d52d325d6', 'err': 'None'}
gcr.io/google-containers/kube2sky 1.15 {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:74fae1a270d3b84c36f620f425abba6a6744707671e64974e13fc3585adcea5b'}
gcr.io/google-containers/kube2sky thtest {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:168ecdbeb86512552ebdc6791d79de4dbc54da236d80e4a75462a6b725ee6bdc'}
gcr.io/google-containers/kube2sky 1.4b {'date': '20170731', 'ok': True, 'digest': u'sha256:486cea227cec37c77cde0f79e4cf0dc39a32ab16bcc6c65586d42a03b1b25eb4', 'err': 'None'}
gcr.io/google-containers/kube2sky 1.13 {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:8b0f94a64f7760d0d84114658f9ed7329fbd3d4d2ec881f325dde83df83bea4f'}
gcr.io/google-containers/kube2sky 1.7.1 {'date': '20170731', 'ok': True, 'digest': u'sha256:27fedc09553ce2edbb50b69edbaef665a3eaa493606d645b6933aea1ee33fbf7', 'err': 'None'}
gcr.io/google-containers/kube2sky 1.1 {'date': '20170731', 'ok': True, 'digest': u'sha256:c3b56cc2bfc4df70738d1e839c1775485fa34eb06845059c9fcf5904f4d9a6ae', 'err': 'None'}
gcr.io/google-containers/netexec 1.4 {'date': '20170731', 'ok': True, 'digest': u'sha256:63eb106f67023936ceb12345b4c5fcae23b6665931d04ad0916370f090a3f1a1', 'err': 'None'}
gcr.io/google-containers/netexec 1.5 {'date': '20170731', 'ok': True, 'digest': u'sha256:ef47c9daba60a153a016305267775fdd2db748c910fbdccd4d2f7ca8e0658f47', 'err': 'None'}
gcr.io/google-containers/netexec 1.6 {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:b4881f11d167053f0661c29cf9ac679d7372b76a3b10a8d801c4240e01f3fcd1'}
gcr.io/google-containers/netexec 1.7 {'date': '20170731', 'ok': True, 'digest': u'sha256:56c53846f44ea214e4aa5df37c9c50331f0b09e64a32cc7cf17c7e1808d38eef', 'err': 'None'}
gcr.io/google-containers/netexec 1.0 {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:9f38c08fadf15a61d45e3949fc345be5f10096e3ffb99d3306781938125e26db'}
gcr.io/google-containers/netexec 1.1 {'date': '20170731', 'ok': True, 'digest': u'sha256:b05db021f17b85b02a964a8fa721260999e0bae95c2bea73e1fbaa3ba33ec086', 'err': 'None'}
gcr.io/google-containers/netexec 1.4.1 {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:19754f7d292baab4c1dc19d8f63753d9ad6530b3cfbee5692e131cd235d8dbec'}
gcr.io/google-containers/netexec 1.3.1 {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:ad639f9658c587bf213fc53e567a40aa784b506a8f3b66214b69b0fd117eafde'}
gcr.io/google-containers/node-test-amd64 0.2 {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:18943086438949f8574d84a8f5cd32ec3e5607fb3a5e9100161373a46dc63ab3'}
gcr.io/google-containers/node-test-amd64 v0.1 {'date': '20170731', 'ok': True, 'digest': u'sha256:dae21eb88c74ae6e02579ff3544a7ccb4235ec5333ab94a364103d381df0610b', 'err': 'None'}
gcr.io/google-containers/queue-health-base v20161020 {'date': '20170731', 'ok': True, 'digest': u'sha256:e938ebac9a9a0ccbba961aa490fc8adf94138a0eb879ec49fdc5f7cdc1576246', 'err': 'None'}
gcr.io/google-containers/queue-health-base latest {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:a3f764b23d32b5b894e615296e243069c46522b4b82d79ad00a18a84bd55d112'}
gcr.io/google-containers/spark-worker 1.5.2_v1 {'date': '20170731', 'ok': True, 'digest': u'sha256:35f7011c029a32cc4d9b156d1c0704d56d58e403ba8ff5383696d4c780ffe128', 'err': 'None'}
gcr.io/google-containers/spark-worker 1.4.0_v1 {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:552d696ba8fd840631f5ec4e454f5b1fb5e74eb0302784f29977aba62f4df876'}
gcr.io/google-containers/spark-worker 1.5.1_v2 {'date': '20170731', 'ok': True, 'digest': u'sha256:48330b62a7a23807451fc84378e7831d7f80518dff0867636cb493c7c6750c44', 'err': 'None'}
gcr.io/google-containers/spark-worker 1.5.1_v3 {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:0f6b0d3896f1e11e0b10128f26e9e83d8108de3751d4d206661c78e59ac74d7c'}
gcr.io/google-containers/spark-worker 1.5.1_v1 {'date': '20170731', 'ok': True, 'digest': u'sha256:20d4261d4ecad671c8166228b7cadc4569ee75706455e55a3eb7e056ec3feaae', 'err': 'None'}
gcr.io/google-containers/spark-worker latest {'date': '20170731', 'ok': True, 'err': 'None', 'digest': u'sha256:87e751750dfcd0739f00aa0f2a8aaa5b5774760ebb41b2a5710c66e00eda2282'}
gcr.io/google-containers/custom-metrics-stackdriver-adapter v0.9.0 {'date': '20190221', 'ok': True, 'digest': u'sha256:89082d5ee1d75de8f1853e2d47575d3258b42851cb3ddf749353cabf0a67f99b', 'err': 'None'}
gcr.io/google-containers/custom-metrics-stackdriver-adapter v0.3.0 {'date': '20171017', 'ok': True, 'err': 'None', 'digest': u'sha256:01e60858ec3ba99c9f1f530c92b07fbbd90d0c962319afdea97870a286ceee84'}
gcr.io/google-containers/custom-metrics-stackdriver-adapter staging {'date': '20180321', 'ok': True, 'digest': u'sha256:27f1b6dedc7c35b6a5f641c352bdd4b94f2e2ffab3e80ce8d11325e015644e62', 'err': 'None'}
gcr.io/google-containers/custom-metrics-stackdriver-adapter v0.6.0 {'date': '20180330', 'ok': True, 'digest': u'sha256:e76a3cae8c1372344a20fef163352a7814a7bc61a14da631f2ddce758f3175fd', 'err': 'None'}
gcr.io/google-containers/custom-metrics-stackdriver-adapter testing {'date': '20180615', 'ok': True, 'digest': u'sha256:bed8bc871b66272bd91cca60368b37735d80dd4dab799d89be83b88d57124102', 'err': 'None'}
gcr.io/google-containers/custom-metrics-stackdriver-adapter v0.8.0 {'date': '20180618', 'ok': True, 'err': 'None', 'digest': u'sha256:bed8bc871b66272bd91cca60368b37735d80dd4dab799d89be83b88d57124102'}
gcr.io/google-containers/custom-metrics-stackdriver-adapter v0.7.0 {'date': '20180516', 'ok': True, 'err': 'None', 'digest': u'sha256:3b4511f15adba6c5caa4c72b1273ebed1a1ce197b6016193dff6d5ad89d47960'}
gcr.io/google-containers/custom-metrics-stackdriver-adapter v0.2.0 {'date': '20171014', 'ok': True, 'err': 'None', 'digest': u'sha256:af44596cc8e488e6f3de9a5add7356eb3bbb37acaf9192b4858aa806779c415a'}
gcr.io/google-containers/custom-metrics-stackdriver-adapter v0.4.0 {'date': '20180314', 'ok': True, 'err': 'None', 'digest': u'sha256:d9106e56ff5d6aafdbac3949ce5dd954db05c6126878dd9ce627a8e3e4e3a4d5'}
gcr.io/google-containers/custom-metrics-stackdriver-adapter v0.1.0 {'date': '20171014', 'ok': True, 'digest': u'sha256:e26193b31f80dd6b3ce3a864daad2e5aff58efa103994efcad73d8061507464d', 'err': 'None'}
gcr.io/google-containers/custom-metrics-stackdriver-adapter v0.5.0 {'date': '20180327', 'ok': True, 'err': 'None', 'digest': u'sha256:27f1b6dedc7c35b6a5f641c352bdd4b94f2e2ffab3e80ce8d11325e015644e62'}
gcr.io/google-containers/flannel-amd64 0.5.5 {'date': '20170730', 'ok': True, 'digest': u'sha256:1556aadebc16f2f9f4061db3b04bce629729655cb10610dda984f97e43f8f64f', 'err': 'None'}
gcr.io/google-containers/gen-swagger-docs v4.1 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:b7b59aaae05b7c352b2e2a38b8f2593c89b75aaf594f32ebb73154a7831f82ef'}
gcr.io/google-containers/gen-swagger-docs v2 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:ce96e2d769d91be0f855f93562e5f249b7dc4bd7ddb65615253dec1913855c10'}
gcr.io/google-containers/gen-swagger-docs v1.1 {'date': '20170730', 'ok': True, 'digest': u'sha256:fcbb00d1892cb00feb7b8a7bcdee251fc28f06c0abd62a098349672f2b587285', 'err': 'None'}
gcr.io/google-containers/gen-swagger-docs v1 {'date': '20170730', 'ok': True, 'err': 'None', 'digest': u'sha256:ada5b4e7a8bfa0d21cb5313e1677d3d1cd969914164ef3b8d1a1f89e39b21e48'}
gcr.io/google-containers/gen-swagger-docs v4.2 {'date': '20170730', 'ok': True, 'digest': u'sha256:2b02ed694929fcc81db566fd2c7e9ac3eddaad3dee8910ccea9e8ef6774ff41e', 'err': 'None'}
gcr.io/google-containers/gen-swagger-docs v3 {'date': '20170730', 'ok': True, 'digest': u'sha256:cc11790e498956ba5d6041620b8bda556d59e4d55f4006f6311f30e40d5ecf0a', 'err': 'None'}
gcr.io/google-containers/gen-swagger-docs v4 {'date': '20170730', 'ok': True, 'digest': u'sha256:bb5146950f109d66c20da67521ba1b456e8ff2981642b5fbc823b16959f43866', 'err': 'None'}
